longitude,latitude,nu4_5,Observed Count,Smoothed Rate,ratio
70.6,35.4,0.1981,0,0.0917298,0.46304795557799094
70.6,35.5,0.3498,0,0.154878,0.44276157804459687
70.6,35.6,0.5853,0,0.251423,0.429562617461131
70.6,35.7,0.927,0,0.390248,0.42097950377562027
70.6,35.8,1.3897,0,0.576976,0.415180254731237
70.6,35.9,1.9715,0,0.810539,0.41112807506974386
70.6,36.0,2.6461,0,1.08016,0.40820830656437773
70.6,36.1,3.3601,0,1.36409,0.40596708431296685
70.6,36.2,4.0363,0,1.63139,0.4041795703986324
70.6,36.3,4.5865,0,1.84693,0.40268832443039354
70.6,36.4,4.93,10,1.97886,0.4013914807302232
70.6,36.5,5.0132,3,2.00632,0.40020745232585975
70.6,36.6,4.823,1,1.92484,0.39909599834128134
70.6,36.7,4.3906,0,1.74754,0.3980184940554822
70.6,36.8,3.7829,0,1.50165,0.3969573607549763
70.6,36.9,3.086,0,1.22167,0.3958749189889825
70.6,37.0,2.385,0,0.941476,0.39474884696016777
70.6,37.1,1.7476,0,0.687915,0.393634126802472
70.6,37.2,1.2159,0,0.477341,0.3925824492145736
70.6,37.3,0.805,0,0.315461,0.39187701863354035
70.6,37.4,0.5088,0,0.199594,0.3922838050314465
70.6,37.5,0.3087,0,0.122038,0.3953287981859411
70.6,37.6,0.181,0,0.0732673,0.4047917127071823
70.6,37.7,0.1037,0,0.0442647,0.4268534233365477
70.6,37.8,0.0588,0,0.0277407,0.471780612244898
70.6,37.9,0.0334,0,0.0184918,0.5536467065868264
70.6,38.0,0.0191,0,0.0131666,0.6893507853403142
70.6,38.1,0.0111,0,0.009806,0.8834234234234234
70.6,38.2,0.0063,0,0.007364,1.1688888888888889
70.6,38.3,0.0035,0,0.0054768,1.5648000000000002
70.6,38.4,0.002,0,0.0040024,2.0012
70.6,38.5,0.0011,0,0.0028144,2.5585454545454542
70.6,38.6,0.0006,0,0.0018805,3.1341666666666668
70.6,38.7,0.0003,0,0.0011914,3.971333333333334
70.6,38.8,0.0001,0,0.0007237,7.236999999999999
70.6,38.9,0.0001,0,0.0004188,4.188
70.7,34.6,0.0001,0,0.0008758,8.758
70.7,34.7,0.0007,0,0.0016477,2.3538571428571426
70.7,34.8,0.0021,0,0.0030346,1.4450476190476191
70.7,34.9,0.0053,0,0.0054397,1.0263584905660377
70.7,35.0,0.0123,0,0.0096978,0.7884390243902438
70.7,35.1,0.0269,0,0.0173599,0.6453494423791822
70.7,35.2,0.0557,0,0.0310806,0.558
70.7,35.3,0.1095,0,0.0551322,0.5034904109589041
70.7,35.4,0.2042,0,0.0958344,0.46931635651322234
70.7,35.5,0.361,0,0.161592,0.447623268698061
70.7,35.6,0.6046,0,0.2622,0.4336751571286801
70.7,35.7,0.9588,0,0.407036,0.42452649144764293
70.7,35.8,1.4393,0,0.602155,0.41836656708122005
70.7,35.9,2.0447,0,0.846675,0.41408275052574944
70.7,36.0,2.7485,0,1.12957,0.410976896488994
70.7,36.1,3.4955,0,1.42833,0.4086196538406523
70.7,36.2,4.2054,0,1.71061,0.4067651115232796
70.7,36.3,4.7864,4,1.93955,0.40522104295503925
70.7,36.4,5.1535,25,2.08143,0.4038866789560493
70.7,36.5,5.2496,20,2.11393,0.4026840140201158
70.7,36.6,5.0597,1,2.03179,0.4015633337944937
70.7,36.7,4.6151,0,1.84827,0.40048319646378194
70.7,36.8,3.985,0,1.59164,0.39940777917189463
70.7,36.9,3.2589,0,1.29801,0.3982969713707079
70.7,37.0,2.5259,0,1.0031,0.3971257769507899
70.7,37.1,1.8576,0,0.73537,0.3958710163652024
70.7,37.2,1.2984,0,0.512359,0.39460797905113987
70.7,37.3,0.8649,0,0.340366,0.3935322002543647
70.7,37.4,0.5514,0,0.216803,0.3931864345302865
70.7,37.5,0.3385,0,0.133705,0.3949926144756277
70.7,37.6,0.2018,0,0.0811089,0.40192715559960357
70.7,37.7,0.1182,0,0.0495353,0.419080372250423
70.7,37.8,0.0689,0,0.0313036,0.45433381712626997
70.7,37.9,0.0404,1,0.0209123,0.5176311881188119
70.7,38.0,0.0239,0,0.0148081,0.6195857740585774
70.7,38.1,0.0143,0,0.0109134,0.7631748251748252
70.7,38.2,0.0083,0,0.008098,0.9756626506024095
70.7,38.3,0.0048,0,0.005955,1.240625
70.7,38.4,0.0027,0,0.0043028,1.5936296296296295
70.7,38.5,0.0016,0,0.003003,1.8768749999999998
70.7,38.6,0.0008,0,0.0020036,2.5044999999999997
70.7,38.7,0.0004,0,0.0012688,3.172
70.7,38.8,0.0002,0,0.0007693,3.8465
70.7,38.9,0.0001,0,0.0004496,4.4959999999999996
70.8,34.6,0.0002,0,0.0009471,4.7355
70.8,34.7,0.0007,0,0.0017544,2.5062857142857142
70.8,34.8,0.0022,0,0.0032036,1.456181818181818
70.8,34.9,0.0054,0,0.0057064,1.0567407407407408
70.8,35.0,0.0125,0,0.010095,0.8076
70.8,35.1,0.0272,0,0.0179462,0.6597867647058824
70.8,35.2,0.0562,0,0.0319508,0.5685195729537367
70.8,35.3,0.1104,0,0.0564366,0.5112010869565218
70.8,35.4,0.2059,0,0.0978203,0.47508644973288006
70.8,35.5,0.3642,1,0.164663,0.4521224601867106
70.8,35.6,0.6104,0,0.266979,0.43738368283093054
70.8,35.7,0.9689,0,0.414432,0.4277345443286201
70.8,35.8,1.4562,0,0.613374,0.4212154923774207
70.8,35.9,2.0716,0,0.863161,0.41666393126086115
70.8,36.0,2.7888,0,1.15283,0.4133785140562249
70.8,36.1,3.5522,0,1.45962,0.4109059174596025
70.8,36.2,4.2807,0,1.75064,0.4089611512135865
70.8,36.3,4.8803,1,1.9881,0.4073724975923611
70.8,36.4,5.2641,19,2.13721,0.40599722649645714
70.8,36.5,5.3724,13,2.17461,0.40477440250167523
70.8,36.6,5.1885,4,2.09431,0.4036445986315891
70.8,36.7,4.743,1,1.90933,0.40255745308876234
70.8,36.8,4.1056,0,1.64823,0.40145898285268905
70.8,36.9,3.367,0,1.3479,0.40032670032670037
70.8,37.0,2.6186,0,1.04505,0.3990872985564806
70.8,37.1,1.9339,0,0.769165,0.39772739024768605
70.8,37.2,1.3593,0,0.538581,0.39621937762083426
70.8,37.3,0.9124,0,0.360098,0.39467119684348967
70.8,37.4,0.5878,0,0.231314,0.3935250085062946
70.8,37.5,0.3661,0,0.144208,0.39390330510789406
70.8,37.6,0.2226,0,0.0886328,0.3981707097933513
70.8,37.7,0.1338,0,0.0548777,0.4101472346786248
70.8,37.8,0.0804,0,0.0350561,0.43602114427860694
70.8,37.9,0.0487,0,0.0235039,0.4826262833675565
70.8,38.0,0.0298,0,0.0165566,0.5555906040268457
70.8,38.1,0.0183,0,0.0120548,0.6587322404371584
70.8,38.2,0.011,0,0.0088194,0.8017636363636363
70.8,38.3,0.0064,0,0.0064003,1.000046875
70.8,38.4,0.0037,0,0.0045637,1.2334324324324324
70.8,38.5,0.0021,0,0.0031571,1.5033809523809525
70.8,38.6,0.0011,0,0.0020993,1.9084545454545454
70.8,38.7,0.0006,0,0.0013352,2.2253333333333334
70.8,38.8,0.0003,0,0.000811,2.7033333333333336
70.8,38.9,0.0001,0,0.0004811,4.811
70.8,39.0,0.0001,0,0.0002805,2.8049999999999997
70.9,34.5,0.0001,0,0.0005779,5.779
70.9,34.6,0.0002,0,0.0010157,5.0785
70.9,34.7,0.0007,0,0.0018511,2.6444285714285716
70.9,34.8,0.0022,0,0.003338,1.517272727272727
70.9,34.9,0.0055,0,0.0058814,1.0693454545454546
70.9,35.0,0.0125,0,0.0103115,0.8249199999999999
70.9,35.1,0.027,0,0.0181788,0.6732888888888888
70.9,35.2,0.0556,0,0.0321448,0.5781438848920863
70.9,35.3,0.109,0,0.056487,0.5182293577981651
70.9,35.4,0.203,0,0.0975537,0.4805600985221674
70.9,35.5,0.359,0,0.163843,0.45638718662952643
70.9,35.6,0.6018,0,0.265328,0.4408906613492855
70.9,35.7,0.9561,0,0.411714,0.4306181361782241
70.9,35.8,1.4384,0,0.609498,0.42373331479421583
70.9,35.9,2.0488,0,0.858297,0.4189266887934401
70.9,36.0,2.7621,0,1.14751,0.4154483907172079
70.9,36.1,3.5237,0,1.45475,0.41284729119959135
70.9,36.2,4.2535,0,1.74739,0.41081227224638533
70.9,36.3,4.8581,1,1.98771,0.4091537844013092
70.9,36.4,5.2501,11,2.14069,0.4077427096626732
70.9,36.5,5.369,25,2.1825,0.40650027938163535
70.9,36.6,5.1967,5,2.1065,0.4053533973483172
70.9,36.7,4.7621,1,1.92511,0.4042565254824552
70.9,36.8,4.1335,0,1.66642,0.4031498729889924
70.9,36.9,3.4009,0,1.36712,0.40198770913581694
70.9,37.0,2.6555,0,1.06402,0.4006853699868198
70.9,37.1,1.9712,0,0.786873,0.39918476055194807
70.9,37.2,1.395,0,0.554367,0.3973956989247312
70.9,37.3,0.945,0,0.373653,0.39540000000000003
70.9,37.4,0.6166,0,0.242595,0.39343983133311705
70.9,37.5,0.3909,0,0.153338,0.39226912253773344
70.9,37.6,0.2433,0,0.0958222,0.3938438142211262
70.9,37.7,0.1505,0,0.0603731,0.40115016611295684
70.9,37.8,0.0934,0,0.0391178,0.41882012847965744
70.9,37.9,0.0585,0,0.0263895,0.45110256410256405
70.9,38.0,0.0369,0,0.0185131,0.501710027100271
70.9,38.1,0.0232,0,0.0133181,0.5740560344827587
70.9,38.2,0.0142,0,0.009597,0.6758450704225352
70.9,38.3,0.0085,0,0.0068523,0.8061529411764706
70.9,38.4,0.005,0,0.0048177,0.9635400000000001
70.9,38.5,0.0028,0,0.0032984,1.178
70.9,38.6,0.0015,0,0.0021846,1.4564
70.9,38.7,0.0008,0,0.0014007,1.750875
70.9,38.8,0.0004,0,0.0008665,2.16625
70.9,38.9,0.0002,0,0.0005235,2.6174999999999997
70.9,39.0,0.0001,0,0.000318,3.1799999999999997
71.0,34.5,0.0001,0,0.0006349,6.348999999999999
71.0,34.6,0.0002,0,0.001095,5.475
71.0,34.7,0.0007,0,0.0019492,2.7845714285714287
71.0,34.8,0.0022,0,0.0034462,1.5664545454545453
71.0,34.9,0.0054,0,0.0059825,1.1078703703703703
71.0,35.0,0.0122,0,0.0103694,0.8499508196721312
71.0,35.1,0.0262,0,0.0180879,0.6903778625954199
71.0,35.2,0.0538,0,0.0317005,0.589228624535316
71.0,35.3,0.1052,0,0.0553264,0.5259163498098859
71.0,35.4,0.1956,0,0.0950841,0.4861150306748467
71.0,35.5,0.3455,0,0.159184,0.46073516642547035
71.0,35.6,0.5792,0,0.257305,0.4442420580110497
71.0,35.7,0.9206,0,0.398932,0.43333912665652835
71.0,35.8,1.3862,0,0.590533,0.4260085124801615
71.0,35.9,1.9767,0,0.832,0.42090352607881826
71.0,36.0,2.6685,0,1.11337,0.41722690650178
71.0,36.1,3.4096,0,1.41321,0.41447970436414827
71.0,36.2,4.1228,0,1.70002,0.41234597846124
71.0,36.3,4.7175,0,1.93714,0.410628510863805
71.0,36.4,5.1084,5,2.09022,0.4091731266149871
71.0,36.5,5.2355,17,2.13559,0.40790564416006114
71.0,36.6,5.0796,16,2.06613,0.40675053153791635
71.0,36.7,4.6673,2,1.89329,0.405649947507124
71.0,36.8,4.0639,0,1.64398,0.40453259184527174
71.0,36.9,3.3562,0,1.35371,0.40334604612359215
71.0,37.0,2.633,0,1.0584,0.40197493353589064
71.0,37.1,1.9666,0,0.787274,0.4003223838096207
71.0,37.2,1.4033,0,0.558898,0.3982740682676548
71.0,37.3,0.9616,0,0.380565,0.39576227121464225
71.0,37.4,0.6373,0,0.250456,0.3929954495528009
71.0,37.5,0.4126,0,0.161094,0.3904362578768783
71.0,37.6,0.2638,0,0.102792,0.3896588324488249
71.0,37.7,0.1684,0,0.0661907,0.39305641330166274
71.0,37.8,0.1082,0,0.0436682,0.4035878003696857
71.0,37.9,0.07,0,0.0297329,0.42475571428571424
71.0,38.0,0.0454,0,0.0208214,0.4586211453744493
71.0,38.1,0.0291,0,0.0148117,0.5089931271477663
71.0,38.2,0.0182,0,0.0105097,0.577456043956044
71.0,38.3,0.011,0,0.0073757,0.6705181818181818
71.0,38.4,0.0065,0,0.0051052,0.7854153846153846
71.0,38.5,0.0037,0,0.0034611,0.9354324324324323
71.0,38.6,0.002,0,0.0022897,1.14485
71.0,38.7,0.001,0,0.0014816,1.4816
71.0,38.8,0.0005,0,0.0009434,1.8867999999999998
71.0,38.9,0.0002,0,0.0005922,2.961
71.0,39.0,0.0001,0,0.0003765,3.7649999999999997
71.1,34.5,0.0001,0,0.0007116,7.115999999999999
71.1,34.6,0.0002,0,0.0011985,5.9925
71.1,34.7,0.0007,0,0.0020683,2.9547142857142856
71.1,34.8,0.0021,0,0.0035622,1.6962857142857144
71.1,34.9,0.0052,0,0.0060595,1.1652884615384616
71.1,35.0,0.0117,0,0.0103273,0.8826752136752136
71.1,35.1,0.025,0,0.017743,0.7097199999999999
71.1,35.2,0.0509,0,0.0307141,0.6034204322200393
71.1,35.3,0.0992,0,0.0530989,0.5352711693548386
71.1,35.4,0.184,0,0.0906386,0.49260108695652177
71.1,35.5,0.3246,0,0.151049,0.46533887861983975
71.1,35.6,0.5439,0,0.243471,0.44763927192498615
71.1,35.7,0.8644,0,0.376924,0.43605275335492827
71.1,35.8,1.3024,0,0.557677,0.4281917997542997
71.1,35.9,1.8591,0,0.78588,0.4227206712925609
71.1,36.0,2.513,0,1.05243,0.4187942697970553
71.1,36.1,3.2158,0,1.33741,0.41588718203868397
71.1,36.2,3.8952,0,1.61121,0.41363986444855205
71.1,36.3,4.4656,0,1.83914,0.41184611250447867
71.1,36.4,4.8458,11,1.98847,0.41034916835197494
71.1,36.5,4.9779,13,2.03626,0.409060045400671
71.1,36.6,4.8422,7,1.97514,0.40790136714716446
71.1,36.7,4.4626,3,1.81536,0.40679424550710347
71.1,36.8,3.8994,0,1.58192,0.4056829255782941
71.1,36.9,3.2347,0,1.3083,0.4044579095433889
71.1,37.0,2.5521,0,1.02854,0.4030171231534815
71.1,37.1,1.9206,0,0.770595,0.4012261793189628
71.1,37.2,1.3847,0,0.552343,0.39889001227702753
71.1,37.3,0.9624,0,0.381003,0.3958884039900249
71.1,37.4,0.6503,0,0.255092,0.3922681839151161
71.1,37.5,0.4316,0,0.167704,0.388563484708063
71.1,37.6,0.2846,0,0.109785,0.3857519325368938
71.1,37.7,0.1881,0,0.0725718,0.3858149920255184
71.1,37.8,0.1251,0,0.0489314,0.39113828936850525
71.1,37.9,0.0835,0,0.0337326,0.40398323353293414
71.1,38.0,0.0555,0,0.023643,0.426
71.1,38.1,0.0362,0,0.0166628,0.46029834254143637
71.1,38.2,0.023,0,0.0116571,0.5068304347826087
71.1,38.3,0.0141,0,0.0080506,0.5709645390070922
71.1,38.4,0.0084,0,0.005488,0.6533333333333333
71.1,38.5,0.0048,0,0.0036884,0.7684166666666667
71.1,38.6,0.0026,0,0.002446,0.9407692307692307
71.1,38.7,0.0013,0,0.0016082,1.2370769230769232
71.1,38.8,0.0007,0,0.0010619,1.517
71.1,38.9,0.0003,0,0.0007029,2.3430000000000004
71.1,39.0,0.0001,0,0.0004694,4.694
71.2,34.5,0.0001,0,0.0008215,8.215
71.2,34.6,0.0002,0,0.0013449,6.7245
71.2,34.7,0.0007,0,0.0022327,3.1895714285714285
71.2,34.8,0.0021,0,0.0037313,1.7768095238095238
71.2,34.9,0.0049,0,0.0061687,1.2589183673469388
71.2,35.0,0.011,0,0.0102519,0.9319909090909091
71.2,35.1,0.0233,0,0.0172408,0.7399484978540772
71.2,35.2,0.0472,0,0.0293298,0.6213940677966102
71.2,35.3,0.0915,0,0.0500354,0.5468349726775956
71.2,35.4,0.1691,0,0.0845934,0.5002566528681254
71.2,35.5,0.2976,0,0.140058,0.470625
71.2,35.6,0.498,0,0.224826,0.4514578313253012
71.2,35.7,0.7912,0,0.347235,0.43887133468149647
71.2,35.8,1.1925,0,0.513195,0.4303522012578616
71.2,35.9,1.7035,1,0.723086,0.42447079542119165
71.2,36.0,2.3053,0,0.968847,0.42026937925649593
71.2,36.1,2.9544,0,1.23246,0.4171608448415922
71.2,36.2,3.5848,1,1.48691,0.41478185672840884
71.2,36.3,4.1178,0,1.70027,0.4129073777259702
71.2,36.4,4.4783,9,1.8422,0.4113614541232164
71.2,36.5,4.6118,13,1.89109,0.41005464243896095
71.2,36.6,4.499,11,1.83959,0.4088886419204268
71.2,36.7,4.1603,2,1.69653,0.40779030358387613
71.2,36.8,3.6505,0,1.48452,0.40666210108204354
71.2,36.9,3.0441,1,1.23418,0.40543346145001813
71.2,37.0,2.4185,0,0.976876,0.40391813107297914
71.2,37.1,1.8373,0,0.738528,0.40196375115658844
71.2,37.2,1.3419,0,0.535859,0.3993285639764513
71.2,37.3,0.9493,0,0.375758,0.39582639839882017
71.2,37.4,0.6566,0,0.257062,0.3915047212915017
71.2,37.5,0.4489,0,0.173584,0.38668745823123185
71.2,37.6,0.3063,0,0.117134,0.38241593209271957
71.2,37.7,0.2099,0,0.0797951,0.38015769414006667
71.2,37.8,0.1444,0,0.055143,0.38187673130193905
71.2,37.9,0.0991,0,0.0385825,0.38932896064581235
71.2,38.0,0.0673,0,0.0271369,0.403222882615156
71.2,38.1,0.0446,0,0.0190033,0.4260829596412556
71.2,38.2,0.0287,0,0.0131482,0.4581254355400697
71.2,38.3,0.0177,0,0.008953,0.5058192090395479
71.2,38.4,0.0106,0,0.0060282,0.5686981132075472
71.2,38.5,0.006,0,0.0040281,0.6713499999999999
71.2,38.6,0.0033,0,0.0026899,0.815121212121212
71.2,38.7,0.0017,0,0.0018111,1.0653529411764706
71.2,38.8,0.0008,0,0.0012435,1.554375
71.2,38.9,0.0004,0,0.0008715,2.17875
71.2,39.0,0.0002,0,0.0006162,3.081
71.2,39.1,0.0001,0,0.0004431,4.431
71.3,34.5,0.0001,0,0.0009746,9.746
71.3,34.6,0.0002,0,0.0015478,7.739
71.3,34.7,0.0006,0,0.0024588,4.098000000000001
71.3,34.8,0.0019,0,0.0039653,2.0869999999999997
71.3,34.9,0.0046,0,0.0063473,1.3798478260869567
71.3,35.0,0.0102,0,0.0102087,1.0008529411764704
71.3,35.1,0.0213,0,0.0166865,0.7834037558685446
71.3,35.2,0.0428,0,0.027716,0.647570093457944
71.3,35.3,0.0824,0,0.0464154,0.5632936893203884
71.3,35.4,0.1516,0,0.077425,0.5107189973614775
71.3,35.5,0.266,0,0.127015,0.4774999999999999
71.3,35.6,0.4443,0,0.202681,0.45618050866531623
71.3,35.7,0.7055,0,0.311924,0.4421318214032601
71.3,35.8,1.0633,0,0.460151,0.43275745321169945
71.3,35.9,1.5198,0,0.647929,0.426325174365048
71.3,36.0,2.0589,0,0.868345,0.4217519063577639
71.3,36.1,2.6424,0,1.10557,0.4183961550105964
71.3,36.2,3.2117,0,1.33566,0.4158732135629106
71.3,36.3,3.6968,0,1.5301,0.4138985068167063
71.3,36.4,4.0298,1,1.6615,0.4123033401161348
71.3,36.5,4.1613,8,1.71015,0.4109653233364574
71.3,36.6,4.0725,6,1.66893,0.40980478821362804
71.3,36.7,3.7807,2,1.5452,0.4087073822308038
71.3,36.8,3.3337,1,1.35881,0.40759816420193784
71.3,36.9,2.798,0,1.1369,0.4063259471050751
71.3,37.0,2.2424,0,0.907547,0.40472128077060293
71.3,37.1,1.7239,0,0.694016,0.4025848367074656
71.3,37.2,1.2797,0,0.511433,0.39965069938266784
71.3,37.3,0.9253,0,0.366118,0.3956749162433805
71.3,37.4,0.6583,0,0.257185,0.3906805407868753
71.3,37.5,0.4654,1,0.179255,0.3851633003867641
71.3,37.6,0.3295,0,0.125183,0.3799180576631259
71.3,37.7,0.2341,0,0.0881,0.3763348996155489
71.3,37.8,0.1662,0,0.0624842,0.3759578820697954
71.3,37.9,0.117,0,0.0444268,0.3797162393162393
71.3,38.0,0.0809,0,0.0314207,0.38838936959208903
71.3,38.1,0.0543,0,0.0219284,0.4038379373848987
71.3,38.2,0.0352,0,0.015044,0.4273863636363636
71.3,38.3,0.0219,0,0.0101484,0.4633972602739726
71.3,38.4,0.0131,0,0.0067747,0.5171526717557251
71.3,38.5,0.0075,0,0.0045225,0.603
71.3,38.6,0.0041,0,0.0030569,0.7455853658536584
71.3,38.7,0.0021,0,0.002117,1.0080952380952382
71.3,38.8,0.001,0,0.0015163,1.5163
71.3,38.9,0.0005,0,0.0011154,2.2308
71.3,39.0,0.0002,0,0.0008282,4.141
71.3,39.1,0.0001,0,0.0006144,6.143999999999999
71.4,34.5,0.0001,0,0.0011785,11.785
71.4,34.6,0.0002,0,0.0018233,9.116499999999998
71.4,34.7,0.0006,0,0.0027863,4.643833333333333
71.4,34.8,0.0018,0,0.004314,2.396666666666667
71.4,34.9,0.0042,0,0.0066357,1.5799285714285713
71.4,35.0,0.0092,0,0.0102656,1.1158260869565217
71.4,35.1,0.0191,0,0.016184,0.8473298429319372
71.4,35.2,0.0379,0,0.0260437,0.6871688654353562
71.4,35.3,0.0724,0,0.0425347,0.5874958563535911
71.4,35.4,0.1326,0,0.0696507,0.5252692307692307
71.4,35.5,0.2317,0,0.112809,0.48687526974536044
71.4,35.6,0.3862,0,0.178507,0.4622138788192646
71.4,35.7,0.6125,0,0.273314,0.4462269387755102
71.4,35.8,0.9228,0,0.402038,0.43567186822713483
71.4,35.9,1.3195,0,0.56537,0.4284729064039409
71.4,36.0,1.7893,0,0.757586,0.42339797686246017
71.4,36.1,2.2995,0,0.965201,0.4197438573602957
71.4,36.2,2.7998,0,1.1676,0.41702978784198874
71.4,36.3,3.2295,0,1.34005,0.4149403932497291
71.4,36.4,3.5293,0,1.45859,0.413280253874706
71.4,36.5,3.6554,3,1.50575,0.4119248235487224
71.4,36.6,3.5907,3,1.47487,0.4107472080652797
71.4,36.7,3.3488,4,1.37189,0.409666149068323
71.4,36.8,2.9707,0,1.21367,0.40854680714983005
71.4,36.9,2.5134,0,1.02358,0.40724914458502426
71.4,37.0,2.0365,0,0.825892,0.4055448072673704
71.4,37.1,1.5894,0,0.640828,0.40318862463822824
71.4,37.2,1.2042,1,0.481557,0.3998978574987544
71.4,37.3,0.8942,0,0.353629,0.39546969358085443
71.4,37.4,0.6573,0,0.256355,0.39001217100258634
71.4,37.5,0.4823,0,0.1852,0.3839933651254406
71.4,37.6,0.3546,0,0.134178,0.37839255499153973
71.4,37.7,0.2608,0,0.097609,0.37426763803680985
71.4,37.8,0.1906,0,0.071021,0.37261804826862543
71.4,37.9,0.1371,0,0.051316,0.37429613420860686
71.4,38.0,0.0962,0,0.0365427,0.37986174636174636
71.4,38.1,0.0652,0,0.0254919,0.3909800613496933
71.4,38.2,0.0426,0,0.017406,0.4085915492957747
71.4,38.3,0.0266,0,0.0116704,0.43873684210526315
71.4,38.4,0.0159,0,0.007762,0.4881761006289308
71.4,38.5,0.0091,0,0.0052022,0.5716703296703296
71.4,38.6,0.0049,0,0.0035744,0.7294693877551021
71.4,38.7,0.0026,0,0.0025519,0.9815000000000002
71.4,38.8,0.0013,0,0.0018992,1.460923076923077
71.4,38.9,0.0006,0,0.0014541,2.4235
71.4,39.0,0.0002,0,0.0011188,5.594
71.4,39.1,0.0001,0,0.0008516,8.516
71.5,34.5,0.0001,0,0.0014343,14.342999999999998
71.5,34.6,0.0002,0,0.0021729,10.8645
71.5,34.7,0.0006,0,0.0032207,5.3678333333333335
71.5,34.8,0.0016,0,0.0047681,2.9800625
71.5,34.9,0.0038,0,0.0070649,1.8591842105263157
71.5,35.0,0.0081,0,0.0104668,1.2921975308641975
71.5,35.1,0.0167,0,0.0158015,0.9461976047904191
71.5,35.2,0.0328,0,0.0244552,0.7455853658536584
71.5,35.3,0.0622,0,0.0386622,0.6215787781350482
71.5,35.4,0.1131,0,0.0617619,0.5460822281167108
71.5,35.5,0.1968,0,0.098304,0.4995121951219512
71.5,35.6,0.3269,0,0.153766,0.4703762618537779
71.5,35.7,0.5176,0,0.233729,0.45156298299845443
71.5,35.8,0.7793,0,0.342367,0.4393263184909534
71.5,35.9,1.1145,1,0.480443,0.4310838941229251
71.5,36.0,1.5124,0,0.643367,0.42539473684210527
71.5,36.1,1.9462,0,0.820018,0.4213431302024458
71.5,36.2,2.374,0,0.993193,0.4183626790227464
71.5,36.3,2.7444,1,1.14207,0.4161456055968517
71.5,36.4,3.0075,1,1.24633,0.41440731504571904
71.5,36.5,3.1257,0,1.29095,0.4130114854272643
71.5,36.6,3.0836,0,1.26994,0.411836814113374
71.5,36.7,2.892,0,1.18792,0.41076071922544954
71.5,36.8,2.5847,1,1.05876,0.4096258753433667
71.5,36.9,2.2092,0,0.901922,0.4082572877059569
71.5,37.0,1.8152,0,0.7377,0.40640149845747026
71.5,37.1,1.4439,0,0.583007,0.4037724219128749
71.5,37.2,1.1218,0,0.448842,0.40010875378855415
71.5,37.3,0.8597,0,0.339815,0.3952716063743166
71.5,37.4,0.6556,0,0.255342,0.3894783404514949
71.5,37.5,0.5001,0,0.191721,0.3833653269346131
71.5,37.6,0.3816,0,0.144159,0.37777515723270444
71.5,37.7,0.2897,0,0.108247,0.37365205384880906
71.5,37.8,0.217,0,0.0806419,0.3716216589861751
71.5,37.9,0.1589,0,0.0591465,0.3722246696035242
71.5,38.0,0.1128,0,0.042431,0.37616134751773056
71.5,38.1,0.0771,0,0.0296463,0.38451750972762644
71.5,38.2,0.0505,0,0.0201952,0.3999049504950495
71.5,38.3,0.0316,0,0.013515,0.42768987341772147
71.5,38.4,0.0189,0,0.0089948,0.47591534391534396
71.5,38.5,0.0108,0,0.006078,0.5627777777777777
71.5,38.6,0.0059,0,0.004257,0.7215254237288137
71.5,38.7,0.003,0,0.0031291,1.0430333333333333
71.5,38.8,0.0015,0,0.0024064,1.6042666666666665
71.5,38.9,0.0007,0,0.001901,2.7157142857142857
71.5,39.0,0.0003,0,0.0014995,4.998333333333334
71.5,39.1,0.0001,0,0.00116,11.6
71.6,34.5,0.0001,0,0.0017348,17.348
71.6,34.6,0.0002,0,0.0025864,12.931999999999999
71.6,34.7,0.0005,0,0.003741,7.482
71.6,34.8,0.0013,0,0.0053308,4.100615384615385
71.6,34.9,0.0033,0,0.0075965,2.3019696969696968
71.6,35.0,0.007,0,0.0108126,1.544657142857143
71.6,35.1,0.0142,0,0.0155786,1.0970845070422535
71.6,35.2,0.0277,0,0.0230419,0.8318375451263539
71.6,35.3,0.0521,0,0.0350051,0.6718829174664107
71.6,35.4,0.094,0,0.054173,0.5763085106382979
71.6,35.5,0.1627,0,0.0842541,0.5178494161032575
71.6,35.6,0.2694,0,0.129744,0.4816035634743876
71.6,35.7,0.4256,0,0.195255,0.4587758458646617
71.6,35.8,0.6401,1,0.284309,0.44416341196688014
71.6,35.9,0.9154,0,0.397704,0.4344592527856675
71.6,36.0,1.243,0,0.531895,0.42791230893000803
71.6,36.1,1.6016,0,0.678003,0.4233285464535465
71.6,36.2,1.9572,0,0.822117,0.4200475168608216
71.6,36.3,2.2682,0,0.947262,0.4176271933691914
71.6,36.4,2.4934,0,1.03674,0.4157936953557392
71.6,36.5,2.6017,0,1.07805,0.41436368528269973
71.6,36.6,2.5801,1,1.06601,0.41316615635052906
71.6,36.7,2.4367,0,1.00408,0.4120654984199943
71.6,36.8,2.1985,0,0.903298,0.4108701387309529
71.6,36.9,1.9037,0,0.779311,0.40936649682197823
71.6,37.0,1.5921,0,0.648458,0.4072972803215878
71.6,37.1,1.2968,0,0.52431,0.4043106107341148
71.6,37.2,1.0384,0,0.415599,0.4002301617873652
71.6,37.3,0.8249,0,0.325883,0.39505758273730146
71.6,37.4,0.6543,0,0.254594,0.38910897141983797
71.6,37.5,0.5188,0,0.198797,0.3831861989205859
71.6,37.6,0.4098,0,0.154869,0.37791361639824306
71.6,37.7,0.3199,0,0.119667,0.37407627383557357
