longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
78,28,0.0017,4.5,45,3.7778e-05,126.4,936.0,,180,70,subduction intraslab Himalayas,1.1572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 78E 70-180 km depth M4.5,28N_78E_L3_M4p5,-5.07,-6.36,
78,34,0.0135,4.5,45,0.0003,0,95.0,95,70,25,subduction interface,0.70712,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,34N 78E 25-70 km depth M4.5,34N_78E_L3_M4p5,-4.09,-5.03,-6.15
78,35,0.0067,4.5,45,0.00014889,0,95.0,95,70,25,subduction interface,0.40286,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,35N 78E 25-70 km depth M4.5,35N_78E_L3_M4p5,-4.52,-5.46,-7.4
78,36,0.0902,4.5,45,0.0020044,0,95.0,95,70,25,subduction interface,1.532,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,36N 78E 25-70 km depth M4.5,36N_78E_L3_M4p5,-3.18,-4.12,-5.08
78,37,0.0591,4.5,45,0.0013133,0,95.0,95,70,25,subduction interface,1.3484,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,37N 78E 25-70 km depth M4.5,37N_78E_L3_M4p5,-3.37,-4.31,-5.28
78,38,0.0007,4.5,45,1.5556e-05,59.417,935.0,,180,70,subduction interface ,0.0068855,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,38N 78E 70-180 km depth M4.5,38N_78E_L3_M4p5,-7.15,-8.22,
78,39,0.0115,4.5,45,0.00025556,136.7,154.0,,180,70,subduction intraslab Himalayas,2.1675,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,39N 78E 70-180 km depth M4.5,39N_78E_L3_M4p5,-4.24,-5.52,-6.82
78,40,0.0366,4.5,45,0.00081333,184.59,154.0,,180,70,subduction intraslab Himalayas,2.6703,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 78E 70-180 km depth M4.5,40N_78E_L3_M4p5,-3.73,-5.01,-6.3
79,26,0.0001,4.5,45,2.2222e-06,262.66,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 79E 70-180 km depth M4.5,26N_79E_L3_M4p5,,,
79,27,0.0028,4.5,45,6.2222e-05,169.03,936.0,,180,70,subduction intraslab Himalayas,1.3739,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 79E 70-180 km depth M4.5,27N_79E_L3_M4p5,-4.84,-6.11,
79,28,0.0003,4.5,45,6.6667e-06,75.226,936.0,,180,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,28N 79E 70-180 km depth M4.5,28N_79E_L3_M4p5,-6.01,-8.19,
79,34,0.0018,4.5,45,4e-05,0,95.0,95,70,25,subduction interface,-0.16794,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,34N 79E 25-70 km depth M4.5,34N_79E_L3_M4p5,,,
79,35,0.001,4.5,45,2.2222e-05,0,95.0,95,70,25,subduction interface,-0.42321,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,35N 79E 25-70 km depth M4.5,35N_79E_L3_M4p5,,,
79,36,0.0159,4.5,45,0.00035333,0,95.0,95,70,25,subduction interface,0.77818,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,36N 79E 25-70 km depth M4.5,36N_79E_L3_M4p5,-4,-4.94,-6.02
79,37,0.0169,4.5,45,0.00037556,0,95.0,95,70,25,subduction interface,0.80467,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,37N 79E 25-70 km depth M4.5,37N_79E_L3_M4p5,-3.97,-4.91,-5.98
79,38,0.0002,4.5,45,4.4444e-06,88.989,935.0,,180,70,subduction interface ,-0.53718,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,38N 79E 70-180 km depth M4.5,38N_79E_L3_M4p5,,,
79,39,0.0003,4.5,45,6.6667e-06,192.66,935.0,,180,70,subduction interface ,-0.36109,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,39N 79E 70-180 km depth M4.5,39N_79E_L3_M4p5,,,
79,40,0.0009,4.5,45,2e-05,254.5,154.0,,180,70,subduction intraslab Himalayas,1.061,1.28,0.09,7.3,0.3,-169,80,100,2,StrasserIntraslab,40N 79E 70-180 km depth M4.5,40N_79E_L3_M4p5,-5.38,-6.66,-8.4
80,35,0.0001,4.5,45,2.2222e-06,0,95.0,95,70,25,subduction interface,-1.4232,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,35N 80E 25-70 km depth M4.5,35N_80E_L3_M4p5,,,
80,36,0.0109,4.5,45,0.00024222,0,95.0,95,70,25,subduction interface,0.61421,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,36N 80E 25-70 km depth M4.5,36N_80E_L3_M4p5,-4.21,-5.15,-6.34
80,37,0.0061,4.5,45,0.00013556,34.956,935.0,,180,70,subduction interface ,0.94712,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 80E 70-180 km depth M4.5,37N_80E_L3_M4p5,-4.45,-5.52,-7.27
81,33,0.0001,4.5,45,2.2222e-06,75.918,935.0,,180,70,subduction interface ,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,33N 81E 70-180 km depth M4.5,33N_81E_L3_M4p5,,,
81,34,0.0015,4.5,45,3.3333e-05,26.598,935.0,,180,70,subduction interface ,0.33788,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 81E 70-180 km depth M4.5,34N_81E_L3_M4p5,-5.28,-6.35,
81,35,0.0001,4.5,45,2.2222e-06,0,95.0,95,70,25,subduction interface,-1.4232,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,35N 81E 25-70 km depth M4.5,35N_81E_L3_M4p5,,,
81,36,0.0016,4.5,45,3.5556e-05,0,95.0,95,70,25,subduction interface,-0.21909,0.94,0.13,7.6,0.4,167,79,23,2,StrasserInterface,36N 81E 25-70 km depth M4.5,36N_81E_L3_M4p5,,,
81,37,0.0009,4.5,45,2e-05,78.949,935.0,,180,70,subduction interface ,0.11603,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,37N 81E 70-180 km depth M4.5,37N_81E_L3_M4p5,-5.86,-6.93,
82,33,0.0016,4.5,45,3.5556e-05,158.96,935.0,,180,70,subduction interface ,0.36591,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,33N 82E 70-180 km depth M4.5,33N_82E_L3_M4p5,-5.23,-6.3,
82,34,0.0167,4.5,45,0.00037111,108.72,935.0,,180,70,subduction interface ,1.3845,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 82E 70-180 km depth M4.5,34N_82E_L3_M4p5,-3.98,-5.05,-6.26
82,35,0.0005,4.5,45,1.1111e-05,58.429,935.0,,180,70,subduction interface ,-0.13924,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 82E 70-180 km depth M4.5,35N_82E_L3_M4p5,,,
83,31,0.0005,4.5,45,1.1111e-05,48.674,936.0,,180,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 83E 70-180 km depth M4.5,31N_83E_L3_M4p5,-5.69,-7.17,
83,33,0.0003,4.5,45,6.6667e-06,226.2,936.0,,180,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 83E 70-180 km depth M4.5,33N_83E_L3_M4p5,-6.01,-8.19,
83,34,0.0033,4.5,45,7.3333e-05,190.34,935.0,,180,70,subduction interface ,0.6803,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,34N 83E 70-180 km depth M4.5,34N_83E_L3_M4p5,-4.77,-5.84,
83,35,0.0001,4.5,45,2.2222e-06,139.11,935.0,,180,70,subduction interface ,-0.83821,1.07,0.09,7.2,0.3,111,57,317,2,StrasserIntraslab,35N 83E 70-180 km depth M4.5,35N_83E_L3_M4p5,,,
84,30,0.0088,4.5,45,0.00019556,18.118,936.0,,180,70,subduction intraslab Himalayas,1.8713,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 84E 70-180 km depth M4.5,30N_84E_L3_M4p5,-4.33,-5.58,-7.16
85,30,0.001,4.5,45,2.2222e-05,23.698,936.0,,180,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 85E 70-180 km depth M4.5,30N_85E_L3_M4p5,-5.33,-6.66,
86,26,0.001,4.5,45,2.2222e-05,49.39,936.0,,180,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 86E 70-180 km depth M4.5,26N_86E_L3_M4p5,-5.33,-6.66,
87,26,0.001,4.5,45,2.2222e-05,41.412,936.0,,180,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 87E 70-180 km depth M4.5,26N_87E_L3_M4p5,-5.33,-6.66,
87,30,0.0001,4.5,45,2.2222e-06,37.352,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 87E 70-180 km depth M4.5,30N_87E_L3_M4p5,,,
87,31,0.001,4.5,45,2.2222e-05,148.18,936.0,,180,70,subduction intraslab Himalayas,0.92679,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 87E 70-180 km depth M4.5,31N_87E_L3_M4p5,-5.33,-6.66,
87,32,0.0003,4.5,45,6.6667e-06,259.02,936.0,,180,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 87E 70-180 km depth M4.5,32N_87E_L3_M4p5,-6.01,-8.19,
88,30,0.0014,4.5,45,3.1111e-05,45.425,936.0,,180,70,subduction intraslab Himalayas,1.0729,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 88E 70-180 km depth M4.5,30N_88E_L3_M4p5,-5.17,-6.46,
88,31,0.0137,4.5,45,0.00030444,156.18,936.0,,180,70,subduction intraslab Himalayas,2.0635,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 88E 70-180 km depth M4.5,31N_88E_L3_M4p5,-4.14,-5.39,-6.81
88,32,0.0042,4.5,45,9.3333e-05,266.94,936.0,,180,70,subduction intraslab Himalayas,1.55,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 88E 70-180 km depth M4.5,32N_88E_L3_M4p5,-4.66,-5.92,
89,24,0.0001,4.5,45,2.2222e-06,243.19,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 89E 70-180 km depth M4.5,24N_89E_L3_M4p5,,,
89,30,0.033,4.5,45,0.00073333,54.325,936.0,,180,70,subduction intraslab Himalayas,2.4453,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 89E 70-180 km depth M4.5,30N_89E_L3_M4p5,-3.76,-5,-6.3
89,31,0.0028,4.5,45,6.2222e-05,164.99,936.0,,180,70,subduction intraslab Himalayas,1.3739,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 89E 70-180 km depth M4.5,31N_89E_L3_M4p5,-4.84,-6.11,
89,32,0.0008,4.5,45,1.7778e-05,275.66,936.0,,180,70,subduction intraslab Himalayas,0.82988,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 89E 70-180 km depth M4.5,32N_89E_L3_M4p5,-5.44,-6.8,
90,5,0.0046,4.5,45,0.00010222,364.95,167.0,,180,70,subduction interface ,0.82455,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 90E 70-180 km depth M4.5,5N_90E_L3_M4p5,-4.6,-5.67,-6.74
90,6,0.0083,4.5,45,0.00018444,333.08,167.0,,180,70,subduction interface ,1.0809,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 90E 70-180 km depth M4.5,6N_90E_L3_M4p5,-4.31,-5.38,-6.45
90,23,0.0002,4.5,45,4.4444e-06,199.43,164.0,,180,70,subduction intraslab,-1.3022,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,23N 90E 70-180 km depth M4.5,23N_90E_L3_M4p5,,,
90,24,0.0107,4.5,45,0.00023778,236.25,936.0,,180,70,subduction intraslab Himalayas,1.9562,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,24N 90E 70-180 km depth M4.5,24N_90E_L3_M4p5,-4.25,-5.5,-6.99
90,25,0.0056,4.5,45,0.00012444,126.07,936.0,,180,70,subduction intraslab Himalayas,1.675,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 90E 70-180 km depth M4.5,25N_90E_L3_M4p5,-4.53,-5.79,-7.87
90,30,0.0329,4.5,45,0.00073111,64.05,936.0,,180,70,subduction intraslab Himalayas,2.444,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 90E 70-180 km depth M4.5,30N_90E_L3_M4p5,-3.76,-5,-6.31
90,31,0.0011,4.5,45,2.4444e-05,174.62,936.0,,180,70,subduction intraslab Himalayas,0.96818,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 90E 70-180 km depth M4.5,31N_90E_L3_M4p5,-5.28,-6.6,
91,5,0.0026,4.5,45,5.7778e-05,259.28,167.0,,180,70,subduction interface ,0.57676,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 91E 70-180 km depth M4.5,5N_91E_L3_M4p5,-4.91,-5.98,-7.05
91,6,0.005,4.5,45,0.00011111,227.56,167.0,,180,70,subduction interface ,0.86076,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 91E 70-180 km depth M4.5,6N_91E_L3_M4p5,-4.55,-5.62,-6.69
91,7,0.0001,4.5,45,2.2222e-06,195.76,167.0,,180,70,subduction interface ,-0.83821,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 91E 70-180 km depth M4.5,7N_91E_L3_M4p5,,,
91,23,0.0005,4.5,45,1.1111e-05,99.385,164.0,,180,70,subduction intraslab,-0.90424,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,23N 91E 70-180 km depth M4.5,23N_91E_L3_M4p5,,,
91,24,0.0201,4.5,45,0.00044667,147.96,163.0,,180,70,subduction interface ,1.465,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 91E 70-180 km depth M4.5,24N_91E_L3_M4p5,-3.9,-4.97,-6.04
91,25,0.0065,4.5,45,0.00014444,118.51,936.0,,180,70,subduction intraslab Himalayas,1.7397,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,25N 91E 70-180 km depth M4.5,25N_91E_L3_M4p5,-4.47,-5.72,-7.53
91,26,0.0001,4.5,45,2.2222e-06,8.1816,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 91E 70-180 km depth M4.5,26N_91E_L3_M4p5,,,
91,30,0.0053,4.5,45,0.00011778,61.321,936.0,,180,70,subduction intraslab Himalayas,1.6511,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 91E 70-180 km depth M4.5,30N_91E_L3_M4p5,-4.56,-5.81,-8.09
91,31,0.0003,4.5,45,6.6667e-06,169.59,936.0,,180,70,subduction intraslab Himalayas,0.40391,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 91E 70-180 km depth M4.5,31N_91E_L3_M4p5,-6.01,-8.19,
92,5,0.0003,4.5,45,6.6667e-06,153.41,167.0,,180,70,subduction interface ,-0.36109,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 92E 70-180 km depth M4.5,5N_92E_L3_M4p5,,,
92,6,0.0269,4.5,45,0.00059778,121.84,167.0,,180,70,subduction interface ,1.5915,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 92E 70-180 km depth M4.5,6N_92E_L3_M4p5,-3.77,-4.84,-5.91
92,7,0.0083,4.5,45,0.00018444,90.237,167.0,,180,70,subduction interface ,1.0809,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,7N 92E 70-180 km depth M4.5,7N_92E_L3_M4p5,-4.31,-5.38,-6.45
92,8,0.0001,4.5,45,2.2222e-06,58.596,167.0,,180,70,subduction interface ,-0.83821,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,8N 92E 70-180 km depth M4.5,8N_92E_L3_M4p5,,,
92,9,0.0023,4.5,45,5.1111e-05,42.816,166.0,,180,70,subduction interface ,0.25352,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,9N 92E 70-180 km depth M4.5,9N_92E_L3_M4p5,-5.15,-6.16,-7.17
92,10,0.0131,4.5,45,0.00029111,40.412,166.0,,180,70,subduction interface ,1.0091,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 92E 70-180 km depth M4.5,10N_92E_L3_M4p5,-4.09,-5.1,-6.11
92,11,0.0071,4.5,45,0.00015778,37.995,166.0,,180,70,subduction interface ,0.74305,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,11N 92E 70-180 km depth M4.5,11N_92E_L3_M4p5,-4.39,-5.4,-6.41
92,12,0.0032,4.5,45,7.1111e-05,35.567,166.0,,180,70,subduction interface ,0.39694,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,12N 92E 70-180 km depth M4.5,12N_92E_L3_M4p5,-4.88,-5.89,-6.9
92,13,0.0027,4.5,45,6e-05,33.128,166.0,,180,70,subduction interface ,0.32315,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,13N 92E 70-180 km depth M4.5,13N_92E_L3_M4p5,-5.01,-6.02,-7.03
92,14,0.0079,4.5,45,0.00017556,30.678,166.0,,180,70,subduction interface ,0.78941,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,14N 92E 70-180 km depth M4.5,14N_92E_L3_M4p5,-4.34,-5.35,-6.36
92,15,0.0001,4.5,45,2.2222e-06,46.705,166.0,,180,70,subduction interface ,-1.1082,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 92E 70-180 km depth M4.5,15N_92E_L3_M4p5,,,
92,20,0.0004,4.5,45,8.8889e-06,60.118,164.0,,180,70,subduction intraslab,-1.0012,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 92E 70-180 km depth M4.5,20N_92E_L3_M4p5,,,
92,21,0.0079,4.5,45,0.00017556,35.634,164.0,,180,70,subduction intraslab,0.29441,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 92E 70-180 km depth M4.5,21N_92E_L3_M4p5,-4.51,-5.41,
92,22,0.0004,4.5,45,8.8889e-06,11.138,164.0,,180,70,subduction intraslab,-1.0012,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,22N 92E 70-180 km depth M4.5,22N_92E_L3_M4p5,,,
92,23,0.0003,4.5,45,6.6667e-06,6.7896,163.0,,180,70,subduction interface ,-0.36109,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 92E 70-180 km depth M4.5,23N_92E_L3_M4p5,,,
92,24,0.0008,4.5,45,1.7778e-05,57.449,163.0,,180,70,subduction interface ,0.064877,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 92E 70-180 km depth M4.5,24N_92E_L3_M4p5,-6.14,-7.21,-8.28
92,25,0.0005,4.5,45,1.1111e-05,108.08,163.0,,180,70,subduction interface ,-0.13924,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,25N 92E 70-180 km depth M4.5,25N_92E_L3_M4p5,,,
92,26,0.0082,4.5,45,0.00018222,26.544,936.0,,180,70,subduction intraslab Himalayas,1.8406,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 92E 70-180 km depth M4.5,26N_92E_L3_M4p5,-4.37,-5.61,-7.23
92,30,0.018,4.5,45,0.0004,39.99,936.0,,180,70,subduction intraslab Himalayas,2.1821,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 92E 70-180 km depth M4.5,30N_92E_L3_M4p5,-4.02,-5.26,-6.63
92,31,0.0005,4.5,45,1.1111e-05,148.46,936.0,,180,70,subduction intraslab Himalayas,0.62576,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 92E 70-180 km depth M4.5,31N_92E_L3_M4p5,-5.69,-7.17,
93,4,0.0003,4.5,45,6.6667e-06,78.746,167.0,,180,70,subduction interface ,-0.36109,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 93E 70-180 km depth M4.5,4N_93E_L3_M4p5,,,
93,5,0.0016,4.5,45,3.5556e-05,47.36,167.0,,180,70,subduction interface ,0.36591,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 93E 70-180 km depth M4.5,5N_93E_L3_M4p5,-5.23,-6.3,-7.37
93,6,0.0076,4.5,45,0.00016889,15.953,167.0,,180,70,subduction interface ,1.0426,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 93E 70-180 km depth M4.5,6N_93E_L3_M4p5,-4.35,-5.42,-6.49
93,9,0.0835,4.5,45,0.0018556,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.5435,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,9N 93E 0-25 km depth M4.5,9N_93E_L3_M4p5,-3.22,-4.17,-5.12
93,10,0.2978,4.5,45,0.0066178,0,58.0,58,25,0,active shallow crust strike-slip reverse,2.0957,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,10N 93E 0-25 km depth M4.5,10N_93E_L3_M4p5,-2.66,-3.61,-4.56
93,11,0.2754,4.5,45,0.00612,0,58.0,58,25,0,active shallow crust strike-slip reverse,2.0618,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,11N 93E 0-25 km depth M4.5,11N_93E_L3_M4p5,-2.69,-3.64,-4.59
93,12,0.178,4.5,45,0.0039556,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.8722,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,12N 93E 0-25 km depth M4.5,12N_93E_L3_M4p5,-2.88,-3.83,-4.78
93,13,0.0713,4.5,45,0.0015844,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.4749,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,13N 93E 0-25 km depth M4.5,13N_93E_L3_M4p5,-3.29,-4.24,-5.19
93,14,0.0198,4.5,45,0.00044,0,58.0,58,25,0,active shallow crust strike-slip reverse,0.91845,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,14N 93E 0-25 km depth M4.5,14N_93E_L3_M4p5,-3.89,-4.84,-5.79
93,15,0.0009,4.5,45,2e-05,19.025,166.0,,180,70,subduction interface ,-0.15397,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 93E 70-180 km depth M4.5,15N_93E_L3_M4p5,,,
93,16,0.0007,4.5,45,1.5556e-05,122.19,164.0,,180,70,subduction intraslab,-0.75811,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,16N 93E 70-180 km depth M4.5,16N_93E_L3_M4p5,,,
93,20,0.0015,4.5,45,3.3333e-05,0,57.0,57,25,0,active shallow crust normal,1.5979,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,20N 93E 0-25 km depth M4.5,20N_93E_L3_M4p5,-5.16,-6.51,-8.01
93,21,0.0172,4.5,45,0.00038222,0,57.0,57,25,0,active shallow crust normal,2.6573,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,21N 93E 0-25 km depth M4.5,21N_93E_L3_M4p5,-4.09,-5.44,-6.8
93,22,0.0173,4.5,45,0.00038444,0,57.0,57,25,0,active shallow crust normal,2.6598,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,22N 93E 0-25 km depth M4.5,22N_93E_L3_M4p5,-4.09,-5.44,-6.8
93,25,0.0213,4.5,45,0.00047333,18.591,163.0,,180,70,subduction interface ,1.4902,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,25N 93E 70-180 km depth M4.5,25N_93E_L3_M4p5,-3.87,-4.94,-6.01
93,26,0.0455,4.5,45,0.0010111,57.704,936.0,,180,70,subduction intraslab Himalayas,2.5848,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,26N 93E 70-180 km depth M4.5,26N_93E_L3_M4p5,-3.62,-4.86,-6.14
93,30,0.0214,4.5,45,0.00047556,19.476,936.0,,180,70,subduction intraslab Himalayas,2.2572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 93E 70-180 km depth M4.5,30N_93E_L3_M4p5,-3.95,-5.19,-6.53
93,31,0.0017,4.5,45,3.7778e-05,128.13,936.0,,180,70,subduction intraslab Himalayas,1.1572,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 93E 70-180 km depth M4.5,31N_93E_L3_M4p5,-5.07,-6.36,
94,3,0.0062,4.5,45,0.00013778,3.6989,167.0,,180,70,subduction interface ,0.95418,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,3N 94E 70-180 km depth M4.5,3N_94E_L3_M4p5,-4.45,-5.52,-6.59
94,10,0.2267,4.5,45,0.0050378,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.9772,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,10N 94E 0-25 km depth M4.5,10N_94E_L3_M4p5,-2.78,-3.73,-4.68
94,11,0.2477,4.5,45,0.0055044,0,58.0,58,25,0,active shallow crust strike-slip reverse,2.0157,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,11N 94E 0-25 km depth M4.5,11N_94E_L3_M4p5,-2.74,-3.69,-4.64
94,12,0.2904,4.5,45,0.0064533,0,58.0,58,25,0,active shallow crust strike-slip reverse,2.0848,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,12N 94E 0-25 km depth M4.5,12N_94E_L3_M4p5,-2.67,-3.62,-4.57
94,13,0.1796,4.5,45,0.0039911,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.8761,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,13N 94E 0-25 km depth M4.5,13N_94E_L3_M4p5,-2.88,-3.83,-4.78
94,14,0.0419,4.5,45,0.00093111,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.244,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,14N 94E 0-25 km depth M4.5,14N_94E_L3_M4p5,-3.53,-4.48,-5.43
94,15,0.0139,4.5,45,0.00030889,0,58.0,58,25,0,active shallow crust strike-slip reverse,0.7648,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,15N 94E 0-25 km depth M4.5,15N_94E_L3_M4p5,-4.07,-5.02,-5.97
94,16,0.0163,4.5,45,0.00036222,105.01,166.0,,180,70,subduction interface ,1.104,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,16N 94E 70-180 km depth M4.5,16N_94E_L3_M4p5,-3.98,-4.99,-6
94,17,0.0006,4.5,45,1.3333e-05,2.4307,164.0,,180,70,subduction intraslab,-0.82506,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,17N 94E 70-180 km depth M4.5,17N_94E_L3_M4p5,,,
